66.496,4.9204,0.58343,15.8
66.463,4.9475,0.58902,15.9
66.431,4.9748,0.59465,16
66.398,5.0022,0.6003,16.1
66.364,5.0297,0.60598,16.2
66.331,5.0574,0.6117,16.3
66.297,5.0852,0.61745,16.4
66.264,5.1131,0.62323,16.5
66.23,5.1412,0.62904,16.6
66.196,5.1694,0.63488,16.7
66.162,5.1977,0.64075,16.8
66.127,5.2262,0.64666,16.9
66.093,5.2548,0.6526,17
66.058,5.2836,0.65857,17.1
66.023,5.3125,0.66457,17.2
65.988,5.3415,0.67061,17.3
65.953,5.3707,0.67668,17.4
65.917,5.4,0.68278,17.5
65.882,5.4295,0.68892,17.6
65.846,5.4591,0.69509,17.7
65.81,5.4888,0.70129,17.8
65.774,5.5187,0.70753,17.9
65.737,5.5487,0.7138,18
65.701,5.5789,0.72011,18.1
65.664,5.6092,0.72645,18.2
65.627,5.6397,0.73282,18.3
65.59,5.6703,0.73923,18.4
65.553,5.701,0.74567,18.5
65.516,5.7319,0.75215,18.6
65.478,5.763,0.75867,18.7
65.441,5.7942,0.76521,18.8
65.403,5.8255,0.7718,18.9
65.365,5.857,0.77842,19
65.326,5.8886,0.78507,19.1
65.288,5.9204,0.79177,19.2
65.249,5.9523,0.79849,19.3
65.21,5.9844,0.80526,19.4
65.171,6.0166,0.81206,19.5
65.132,6.049,0.81889,19.6
65.093,6.0815,0.82577,19.7
65.053,6.1142,0.83268,19.8
65.013,6.147,0.83963,19.9
64.973,6.18,0.84661,20
64.933,6.2131,0.85364,20.1
64.893,6.2464,0.8607,20.2
64.852,6.2798,0.86779,20.3
64.812,6.3134,0.87493,20.4
64.771,6.3472,0.8821,20.5
64.73,6.3811,0.88932,20.6
64.688,6.4151,0.89657,20.7
64.647,6.4493,0.90386,20.8
64.605,6.4837,0.91119,20.9
64.563,6.5182,0.91855,21
64.521,6.5529,0.92596,21.1
64.479,6.5877,0.93341,21.2
64.436,6.6227,0.94089,21.3
64.394,6.6579,0.94842,21.4
64.351,6.6932,0.95599,21.5
64.308,6.7286,0.96359,21.6
64.265,6.7643,0.97124,21.7
64.221,6.8,0.97892,21.8
64.177,6.836,0.98665,21.9
64.133,6.8721,0.99442,22
64.089,6.9084,1.0022,22.1
64.045,6.9448,1.0101,22.2
64.001,6.9814,1.018,22.3
63.956,7.0181,1.0259,22.4
63.911,7.055,1.0339,22.5
63.866,7.0921,1.0419,22.6
63.821,7.1293,1.05,22.7
63.775,7.1667,1.0581,22.8
63.73,7.2043,1.0662,22.9
63.684,7.242,1.0744,23
63.637,7.2799,1.0826,23.1
63.591,7.318,1.0909,23.2
63.545,7.3562,1.0992,23.3
63.498,7.3946,1.1076,23.4
63.451,7.4331,1.116,23.5
63.404,7.4718,1.1244,23.6
63.356,7.5107,1.1329,23.7
63.309,7.5498,1.1414,23.8
63.261,7.589,1.15,23.9
63.213,7.6284,1.1586,24
63.165,7.6679,1.1673,24.1
63.116,7.7076,1.176,24.2
63.068,7.7475,1.1848,24.3
63.019,7.7876,1.1936,24.4
62.97,7.8278,1.2024,24.5
62.92,7.8682,1.2113,24.6
62.871,7.9088,1.2203,24.7
62.821,7.9495,1.2293,24.8
62.771,7.9904,1.2383,24.9
62.721,8.0315,1.2474,25
62.671,8.0727,1.2565,25.1
62.62,8.1142,1.2657,25.2
62.569,8.1558,1.2749,25.3
62.518,8.1975,1.2842,25.4
62.467,8.2395,1.2935,25.5
62.416,8.2816,1.3028,25.6
62.364,8.3238,1.3123,25.7
62.312,8.3663,1.3217,25.8
62.26,8.4089,1.3312,25.9
62.208,8.4517,1.3408,26
62.155,8.4947,1.3504,26.1
62.102,8.5378,1.36,26.2
62.049,8.5811,1.3697,26.3
61.996,8.6246,1.3795,26.4
61.942,8.6683,1.3893,26.5
61.889,8.7122,1.3991,26.6
61.835,8.7562,1.409,26.7
61.781,8.8004,1.419,26.8
61.726,8.8447,1.429,26.9
61.672,8.8893,1.439,27
61.617,8.934,1.4491,27.1
61.562,8.9789,1.4593,27.2
61.507,9.024,1.4695,27.3
61.451,9.0692,1.4798,27.4
61.395,9.1146,1.4901,27.5
61.339,9.1602,1.5004,27.6
61.283,9.206,1.5108,27.7
61.227,9.252,1.5213,27.8
61.17,9.2981,1.5318,27.9
61.113,9.3444,1.5424,28
61.056,9.3909,1.553,28.1
60.999,9.4376,1.5637,28.2
60.941,9.4844,1.5744,28.3
60.883,9.5314,1.5852,28.4
60.825,9.5786,1.596,28.5
60.767,9.626,1.6069,28.6
60.709,9.6736,1.6178,28.7
60.65,9.7213,1.6288,28.8
60.591,9.7692,1.6399,28.9
60.532,9.8173,1.651,29
60.472,9.8656,1.6621,29.1
60.413,9.914,1.6733,29.2
60.353,9.9627,1.6846,29.3
60.293,10.011,1.6959,29.4
60.232,10.06,1.7073,29.5
60.172,10.11,1.7187,29.6
60.111,10.159,1.7302,29.7
60.05,10.208,1.7417,29.8
59.988,10.258,1.7533,29.9
59.927,10.308,1.765,30
59.865,10.358,1.7767,30.1
59.803,10.408,1.7885,30.2
59.741,10.459,1.8003,30.3
59.678,10.509,1.8122,30.4
59.616,10.56,1.8241,30.5
59.553,10.611,1.8361,30.6
59.49,10.662,1.8482,30.7
59.426,10.714,1.8603,30.8
59.362,10.765,1.8725,30.9
59.299,10.817,1.8847,31
59.234,10.869,1.897,31.1
59.17,10.921,1.9094,31.2
59.105,10.973,1.9218,31.3
59.041,11.025,1.9342,31.4
58.975,11.078,1.9468,31.5
58.91,11.13,1.9594,31.6
58.845,11.183,1.972,31.7
58.779,11.237,1.9847,31.8
58.713,11.29,1.9975,31.9
58.646,11.343,2.0103,32
58.58,11.397,2.0232,32.1
58.513,11.451,2.0362,32.2
58.446,11.505,2.0492,32.3
58.379,11.559,2.0622,32.4
58.311,11.613,2.0754,32.5
58.244,11.668,2.0886,32.6
58.176,11.722,2.1018,32.7
58.108,11.777,2.1152,32.8
58.039,11.832,2.1285,32.9
57.97,11.888,2.142,33
57.902,11.943,2.1555,33.1
57.832,11.999,2.1691,33.2
57.763,12.054,2.1827,33.3
57.693,12.11,2.1964,33.4
57.623,12.166,2.2102,33.5
57.553,12.223,2.224,33.6
57.483,12.279,2.2379,33.7
57.412,12.336,2.2518,33.8
57.342,12.393,2.2658,33.9
57.271,12.449,2.2799,34
57.199,12.507,2.2941,34.1
57.128,12.564,2.3083,34.2
57.056,12.621,2.3226,34.3
56.984,12.679,2.3369,34.4
56.912,12.737,2.3513,34.5
56.839,12.795,2.3658,34.6
56.766,12.853,2.3803,34.7
56.694,12.912,2.3949,34.8
56.62,12.97,2.4096,34.9
56.547,13.029,2.4243,35
56.473,13.088,2.4392,35.1
56.399,13.147,2.454,35.2
56.325,13.206,2.469,35.3
56.251,13.265,2.484,35.4
56.176,13.325,2.499,35.5
56.101,13.385,2.5142,35.6
56.026,13.444,2.5294,35.7
55.951,13.504,2.5447,35.8
55.875,13.565,2.56,35.9
55.8,13.625,2.5754,36
55.724,13.686,2.5909,36.1
55.647,13.746,2.6065,36.2
55.571,13.807,2.6221,36.3
55.494,13.868,2.6378,36.4
55.417,13.929,2.6535,36.5
55.34,13.991,2.6694,36.6
55.262,14.052,2.6853,36.7
55.185,14.114,2.7012,36.8
55.107,14.176,2.7173,36.9
55.029,14.238,2.7334,37
54.95,14.3,2.7496,37.1
54.872,14.362,2.7658,37.2
54.793,14.425,2.7821,37.3
54.714,14.487,2.7985,37.4
54.635,14.55,2.815,37.5
54.555,14.613,2.8315,37.6
54.476,14.676,2.8481,37.7
54.396,14.74,2.8648,37.8
54.315,14.803,2.8816,37.9
54.235,14.867,2.8984,38
54.154,14.93,2.9153,38.1
54.074,14.994,2.9322,38.2
53.992,15.058,2.9493,38.3
53.911,15.122,2.9664,38.4
53.83,15.187,2.9836,38.5
53.748,15.251,3.0008,38.6
53.666,15.316,3.0182,38.7
53.584,15.381,3.0356,38.8
53.501,15.446,3.053,38.9
53.419,15.511,3.0706,39
53.336,15.576,3.0882,39.1
53.253,15.641,3.1059,39.2
53.169,15.707,3.1237,39.3
53.086,15.773,3.1415,39.4
53.002,15.838,3.1595,39.5
52.918,15.904,3.1775,39.6
52.834,15.97,3.1955,39.7
52.75,16.037,3.2137,39.8
52.665,16.103,3.2319,39.9
52.58,16.17,3.2502,40
52.495,16.236,3.2686,40.1
52.41,16.303,3.287,40.2
52.325,16.37,3.3056,40.3
52.239,16.437,3.3242,40.4
52.153,16.504,3.3428,40.5
52.067,16.571,3.3616,40.6
51.981,16.639,3.3804,40.7
51.894,16.706,3.3993,40.8
51.808,16.774,3.4183,40.9
51.721,16.842,3.4374,41
51.634,16.91,3.4565,41.1
51.546,16.978,3.4757,41.2
51.459,17.046,3.495,41.3
51.371,17.115,3.5144,41.4
51.283,17.183,3.5338,41.5
51.195,17.252,3.5534,41.6
51.107,17.32,3.573,41.7
51.018,17.389,3.5927,41.8
50.929,17.458,3.6124,41.9
50.84,17.527,3.6323,42
50.751,17.596,3.6522,42.1
50.662,17.666,3.6722,42.2
50.573,17.735,3.6922,42.3
50.483,17.805,3.7124,42.4
50.393,17.874,3.7326,42.5
50.303,17.944,3.7529,42.6
50.213,18.014,3.7733,42.7
50.122,18.084,3.7938,42.8
50.032,18.154,3.8144,42.9
49.941,18.224,3.835,43
49.85,18.295,3.8557,43.1
49.758,18.365,3.8765,43.2
49.667,18.436,3.8974,43.3
49.576,18.506,3.9183,43.4
49.484,18.577,3.9393,43.5
49.392,18.648,3.9604,43.6
49.3,18.719,3.9816,43.7
49.207,18.79,4.0029,43.8
49.115,18.861,4.0243,43.9
49.022,18.932,4.0457,44
48.93,19.003,4.0672,44.1
48.837,19.075,4.0888,44.2
48.743,19.146,4.1105,44.3
48.65,19.218,4.1322,44.4
48.557,19.289,4.1541,44.5
48.463,19.361,4.176,44.6
48.369,19.433,4.198,44.7
48.275,19.505,4.2201,44.8
48.181,19.577,4.2422,44.9
48.087,19.649,4.2645,45
47.992,19.721,4.2868,45.1
47.898,19.793,4.3092,45.2
47.803,19.866,4.3317,45.3
47.708,19.938,4.3543,45.4
47.613,20.01,4.3769,45.5
47.517,20.083,4.3997,45.6
47.422,20.156,4.4225,45.7
47.326,20.228,4.4454,45.8
47.231,20.301,4.4684,45.9
47.135,20.374,4.4915,46
47.039,20.447,4.5146,46.1
46.943,20.52,4.5379,46.2
46.846,20.593,4.5612,46.3
46.75,20.666,4.5846,46.4
46.653,20.739,4.6081,46.5
46.556,20.812,4.6316,46.6
46.459,20.885,4.6553,46.7
46.362,20.959,4.679,46.8
46.265,21.032,4.7028,46.9
46.168,21.105,4.7267,47
46.071,21.179,4.7507,47.1
45.973,21.252,4.7748,47.2
45.875,21.326,4.7989,47.3
45.777,21.399,4.8232,47.4
45.679,21.473,4.8475,47.5
45.581,21.547,4.8719,47.6
45.483,21.62,4.8964,47.7
45.385,21.694,4.9209,47.8
45.286,21.768,4.9456,47.9
45.188,21.842,4.9703,48
45.089,21.916,4.9951,48.1
44.99,21.99,5.02,48.2
44.891,22.064,5.045,48.3
44.792,22.138,5.0701,48.4
44.693,22.212,5.0953,48.5
44.594,22.286,5.1205,48.6
44.494,22.36,5.1458,48.7
44.395,22.434,5.1712,48.8
44.295,22.508,5.1967,48.9
44.196,22.582,5.2223,49
44.096,22.656,5.248,49.1
43.996,22.73,5.2737,49.2
43.896,22.804,5.2995,49.3
43.796,22.879,5.3255,49.4
43.696,22.953,5.3515,49.5
43.595,23.027,5.3775,49.6
43.495,23.101,5.4037,49.7
43.395,23.176,5.43,49.8
43.294,23.25,5.4563,49.9
43.193,23.324,5.4827,50
43.093,23.398,5.5092,50.1
42.992,23.472,5.5358,50.2
42.891,23.547,5.5625,50.3
42.79,23.621,5.5892,50.4
42.689,23.695,5.6161,50.5
42.588,23.769,5.643,50.6
42.486,23.844,5.67,50.7
42.385,23.918,5.6971,50.8
42.284,23.992,5.7243,50.9
42.182,24.066,5.7516,51
42.081,24.14,5.7789,51.1
41.979,24.215,5.8063,51.2
41.878,24.289,5.8338,51.3
41.776,24.363,5.8614,51.4
41.674,24.437,5.8891,51.5
41.572,24.511,5.9169,51.6
41.47,24.585,5.9448,51.7
41.368,24.659,5.9727,51.8
41.266,24.733,6.0007,51.9
41.164,24.807,6.0288,52
41.062,24.881,6.057,52.1
40.96,24.955,6.0853,52.2
40.858,25.029,6.1136,52.3
40.755,25.102,6.1421,52.4
40.653,25.176,6.1706,52.5
40.551,25.25,6.1992,52.6
40.448,25.324,6.2279,52.7
40.346,25.397,6.2567,52.8
40.244,25.471,6.2855,52.9
40.141,25.544,6.3145,53
40.039,25.618,6.3435,53.1
39.936,25.691,6.3726,53.2
39.833,25.765,6.4018,53.3
39.731,25.838,6.4311,53.4
39.628,25.911,6.4605,53.5
39.525,25.985,6.4899,53.6
39.423,26.058,6.5194,53.7
39.32,26.131,6.5491,53.8
39.217,26.204,6.5787,53.9
39.114,26.277,6.6085,54
39.012,26.35,6.6384,54.1
38.909,26.423,6.6683,54.2
38.806,26.496,6.6984,54.3
38.703,26.568,6.7285,54.4
38.6,26.641,6.7587,54.5
38.498,26.714,6.7889,54.6
38.395,26.786,6.8193,54.7
38.292,26.858,6.8497,54.8
38.189,26.931,6.8802,54.9
38.086,27.003,6.9108,55
37.983,27.075,6.9415,55.1
37.88,27.147,6.9723,55.2
37.778,27.219,7.0031,55.3
37.675,27.291,7.0341,55.4
37.572,27.363,7.0651,55.5
37.469,27.435,7.0962,55.6
37.366,27.506,7.1274,55.7
37.264,27.578,7.1586,55.8
37.161,27.649,7.19,55.9
37.058,27.721,7.2214,56
36.955,27.792,7.2529,56.1
36.853,27.863,7.2845,56.2
36.75,27.934,7.3161,56.3
36.647,28.005,7.3479,56.4
36.545,28.076,7.3797,56.5
36.442,28.146,7.4116,56.6
36.34,28.217,7.4436,56.7
36.237,28.287,7.4756,56.8
36.134,28.358,7.5078,56.9
36.032,28.428,7.54,57
35.93,28.498,7.5723,57.1
35.827,28.568,7.6047,57.2
35.725,28.638,7.6372,57.3
35.623,28.708,7.6697,57.4
35.52,28.777,7.7023,57.5
35.418,28.847,7.735,57.6
35.316,28.916,7.7678,57.7
35.214,28.986,7.8007,57.8
35.112,29.055,7.8336,57.9
35.01,29.124,7.8666,58
34.908,29.193,7.8997,58.1
34.806,29.261,7.9329,58.2
34.704,29.33,7.9661,58.3
34.602,29.398,7.9995,58.4
34.5,29.467,8.0329,58.5
34.399,29.535,8.0664,58.6
34.297,29.603,8.0999,58.7
34.196,29.671,8.1336,58.8
34.094,29.739,8.1673,58.9
33.993,29.806,8.2011,59
33.892,29.874,8.2349,59.1
33.79,29.941,8.2689,59.2
33.689,30.008,8.3029,59.3
33.588,30.075,8.337,59.4
33.487,30.142,8.3712,59.5
33.386,30.209,8.4054,59.6
33.285,30.275,8.4398,59.7
33.184,30.341,8.4742,59.8
33.084,30.408,8.5087,59.9
32.983,30.474,8.5432,60
32.883,30.54,8.5778,60.1
32.782,30.605,8.6125,60.2
32.682,30.671,8.6473,60.3
32.582,30.736,8.6822,60.4
32.481,30.801,8.7171,60.5
32.381,30.866,8.7521,60.6
32.281,30.931,8.7872,60.7
32.182,30.996,8.8223,60.8
32.082,31.061,8.8576,60.9
31.982,31.125,8.8928,61
31.883,31.189,8.9282,61.1
31.783,31.253,8.9637,61.2
31.684,31.317,8.9992,61.3
31.585,31.381,9.0348,61.4
31.486,31.444,9.0704,61.5
31.387,31.507,9.1062,61.6
31.288,31.57,9.142,61.7
31.189,31.633,9.1778,61.8
31.09,31.696,9.2138,61.9
30.992,31.758,9.2498,62
30.893,31.821,9.2859,62.1
30.795,31.883,9.322,62.2
30.697,31.945,9.3583,62.3
30.599,32.007,9.3946,62.4
30.501,32.068,9.431,62.5
30.403,32.13,9.4674,62.6
30.305,32.191,9.5039,62.7
30.208,32.252,9.5405,62.8
30.11,32.313,9.5771,62.9
30.013,32.373,9.6139,63
29.916,32.433,9.6506,63.1
29.819,32.494,9.6875,63.2
29.722,32.554,9.7244,63.3
29.625,32.613,9.7614,63.4
29.529,32.673,9.7985,63.5
29.432,32.732,9.8356,63.6
29.336,32.791,9.8728,63.7
29.24,32.85,9.9101,63.8
29.144,32.909,9.9474,63.9
29.048,32.968,9.9848,64
28.952,33.026,10.022,64.1
28.856,33.084,10.06,64.2
28.761,33.142,10.097,64.3
28.665,33.2,10.135,64.4
28.57,33.257,10.173,64.5
28.475,33.314,10.211,64.6
28.38,33.371,10.248,64.7
28.286,33.428,10.286,64.8
28.191,33.485,10.324,64.9
28.097,33.541,10.362,65
28.002,33.597,10.4,65.1
27.908,33.653,10.439,65.2
27.814,33.709,10.477,65.3
27.721,33.764,10.515,65.4
27.627,33.819,10.554,65.5
27.534,33.874,10.592,65.6
27.44,33.929,10.631,65.7
27.347,33.984,10.669,65.8
27.254,34.038,10.708,65.9
27.162,34.092,10.746,66
27.069,34.146,10.785,66.1
26.977,34.2,10.824,66.2
26.884,34.253,10.863,66.3
26.792,34.306,10.902,66.4
26.7,34.359,10.941,66.5
26.609,34.412,10.98,66.6
26.517,34.464,11.019,66.7
26.426,34.516,11.058,66.8
26.334,34.568,11.097,66.9
26.243,34.62,11.136,67
26.153,34.672,11.176,67.1
26.062,34.723,11.215,67.2
25.971,34.774,11.255,67.3
25.881,34.825,11.294,67.4
25.791,34.875,11.334,67.5
25.701,34.926,11.373,67.6
25.611,34.976,11.413,67.7
25.522,35.026,11.453,67.8
25.432,35.075,11.493,67.9
25.343,35.124,11.533,68
25.254,35.174,11.572,68.1
25.165,35.222,11.612,68.2
25.077,35.271,11.652,68.3
24.988,35.319,11.692,68.4
24.9,35.368,11.733,68.5
24.812,35.415,11.773,68.6
24.724,35.463,11.813,68.7
24.636,35.51,11.853,68.8
24.549,35.558,11.894,68.9
24.461,35.604,11.934,69
24.374,35.651,11.975,69.1
24.287,35.697,12.015,69.2
24.201,35.744,12.056,69.3
24.114,35.789,12.096,69.4
24.028,35.835,12.137,69.5
23.942,35.88,12.178,69.6
23.856,35.926,12.218,69.7
23.77,35.97,12.259,69.8
23.685,36.015,12.3,69.9
23.599,36.059,12.341,70
23.514,36.104,12.382,70.1
23.429,36.147,12.423,70.2
23.345,36.191,12.464,70.3
23.26,36.234,12.505,70.4
23.176,36.278,12.546,70.5
23.092,36.32,12.588,70.6
23.008,36.363,12.629,70.7
22.924,36.405,12.67,70.8
22.841,36.447,12.712,70.9
22.758,36.489,12.753,71
22.675,36.531,12.795,71.1
22.592,36.572,12.836,71.2
22.509,36.613,12.878,71.3
22.427,36.654,12.919,71.4
22.345,36.695,12.961,71.5
22.263,36.735,13.003,71.6
22.181,36.775,13.044,71.7
22.099,36.815,13.086,71.8
22.018,36.854,13.128,71.9
21.937,36.893,13.17,72
21.856,36.932,13.212,72.1
21.775,36.971,13.254,72.2
21.695,37.01,13.296,72.3
21.614,37.048,13.338,72.4
21.534,37.086,13.38,72.5
21.454,37.124,13.422,72.6
21.375,37.161,13.464,72.7
21.295,37.198,13.506,72.8
21.216,37.235,13.549,72.9
21.137,37.272,13.591,73
21.058,37.308,13.633,73.1
20.98,37.345,13.676,73.2
20.901,37.38,13.718,73.3
20.823,37.416,13.761,73.4
20.745,37.452,13.803,73.5
20.668,37.487,13.846,73.6
20.59,37.522,13.888,73.7
20.513,37.556,13.931,73.8
20.436,37.59,13.974,73.9
20.359,37.625,14.016,74
20.282,37.658,14.059,74.1
20.206,37.692,14.102,74.2
20.13,37.725,14.145,74.3
20.054,37.758,14.188,74.4
19.978,37.791,14.231,74.5
19.903,37.824,14.273,74.6
19.827,37.856,14.316,74.7
19.752,37.888,14.359,74.8
19.678,37.92,14.403,74.9
19.603,37.951,14.446,75
19.529,37.983,14.489,75.1
19.454,38.014,14.532,75.2
19.38,38.044,14.575,75.3
19.307,38.075,14.618,75.4
19.233,38.105,14.662,75.5
19.16,38.135,14.705,75.6
19.087,38.165,14.748,75.7
19.014,38.194,14.792,75.8
18.941,38.224,14.835,75.9
18.869,38.253,14.878,76
18.797,38.281,14.922,76.1
18.725,38.31,14.965,76.2
18.653,38.338,15.009,76.3
18.582,38.366,15.053,76.4
18.51,38.394,15.096,76.5
18.439,38.421,15.14,76.6
18.368,38.448,15.183,76.7
18.298,38.475,15.227,76.8
18.227,38.502,15.271,76.9
18.157,38.528,15.315,77
18.087,38.554,15.358,77.1
18.017,38.58,15.402,77.2
17.948,38.606,15.446,77.3
17.879,38.631,15.49,77.4
17.81,38.657,15.534,77.5
17.741,38.682,15.578,77.6
17.672,38.706,15.622,77.7
17.604,38.731,15.666,77.8
17.536,38.755,15.71,77.9
17.468,38.779,15.754,78
17.4,38.802,15.798,78.1
17.332,38.826,15.842,78.2
17.265,38.849,15.886,78.3
17.198,38.872,15.93,78.4
17.131,38.895,15.974,78.5
17.064,38.917,16.018,78.6
16.998,38.939,16.063,78.7
16.932,38.961,16.107,78.8
16.866,38.983,16.151,78.9
16.8,39.004,16.196,79
16.735,39.025,16.24,79.1
16.669,39.046,16.284,79.2
16.604,39.067,16.329,79.3
16.539,39.088,16.373,79.4
16.475,39.108,16.417,79.5
16.41,39.128,16.462,79.6
16.346,39.148,16.506,79.7
16.282,39.167,16.551,79.8
16.218,39.186,16.595,79.9
16.155,39.205,16.64,80
16.091,39.224,16.684,80.1
16.028,39.243,16.729,80.2
15.965,39.261,16.774,80.3
15.903,39.279,16.818,80.4
15.84,39.297,16.863,80.5
15.778,39.315,16.907,80.6
15.716,39.332,16.952,80.7
15.654,39.349,16.997,80.8
15.593,39.366,17.042,80.9
15.531,39.383,17.086,81
15.47,39.399,17.131,81.1
15.409,39.415,17.176,81.2
15.348,39.431,17.221,81.3
15.288,39.447,17.265,81.4
15.228,39.462,17.31,81.5
15.167,39.478,17.355,81.6
15.108,39.493,17.4,81.7
15.048,39.507,17.445,81.8
14.988,39.522,17.49,81.9
14.929,39.536,17.535,82
14.87,39.55,17.58,82.1
14.811,39.564,17.624,82.2
14.753,39.578,17.669,82.3
14.694,39.591,17.714,82.4
14.636,39.604,17.759,82.5
14.578,39.617,17.804,82.6
14.52,39.63,17.849,82.7
14.463,39.643,17.894,82.8
14.406,39.655,17.94,82.9
14.348,39.667,17.985,83
14.292,39.679,18.03,83.1
